investDate,participant,name,latestPhase,industry,brief,investor_id,amount,phase,kr_group_id,amountUnit,id
2015-02-01 00:00:00,洪泰基金,妈妈便当MAMABox,ANGEL,CONSUMER_LIFESTYLE,O2O模式的便当及外卖订餐服务品牌,20079,数百万,ANGEL,141106,CNY,189
2012-06-01 00:00:00,,正和岛,B,SOCIAL_NETWORK,网络社交平台，专注于企业家间的交流,20079,,,5690,USD,190
2014-01-01 00:00:00,万嘉娱乐工场,昆尚传媒,A,CULTURE_SPORTS_ART,新锐文化传媒公司,20079,250,ANGEL,138101,CNY,191
2012-06-01 00:00:00,,友付,ANGEL,FINANCE,活动组织、管理、支付平台，为活动组织者提供收款方式,20079,,ANGEL,144406,USD,192
2015-05-01 00:00:00,谢丁山,dooraa,ANGEL,INTELLIGENT_HARDWARE,智能自拍神器,20079,,ANGEL,32314,USD,193
2015-05-01 00:00:00,,金蛋理财,NONE,FINANCE,在线金融理财服务平台,20079,,PRE_A,141067,CNY,194
2014-02-01 00:00:00,银泰资本,积木盒子,C,FINANCE,为中小企业及个人解决融资和贷款需求的互联网金融平台,20067,千万级,A,19994,USD,195
2014-03-01 00:00:00,"凯鹏华盈中国基金,银泰资本",碰碰,B,SOCIAL_NETWORK,游戏社交平台,20067,400,A,31306,USD,196
2014-08-01 00:00:00,银泰资本,mo9,C,FINANCE,一家手机游戏及虚拟商品的信用服务提供商，提供“先玩后付”的消费理念，玩家可以先获得游戏币玩游戏，然后,20067,数千万,C,20267,USD,197
2014-07-01 00:00:00,"华人文化基金,IDG资本,银泰资本,盘古创富,森合投资",寺库,E,E_COMMERCE,奢侈品专业服务的电商,20067,10000,D,2296,USD,198
,,美图秀秀,C,SOFTWARE,操作简单的免费图片处理软件,20066,,,1930,,199
2013-11-01 00:00:00,"启明创投,IDG资本",美图网,C,SOFTWARE,手机图片及视频产品研发商,20066,,A,1929,USD,200
2014-06-01 00:00:00,"IDG资本,北极光创投,创新工场",快牙,B,SOFTWARE,支持移动终端间发现和分享数字内容的跨平台传输工具,20066,数千万,B,1965,USD,201
,,量子科技,NONE,FINANCE,量子科技团队是一个专业于股票量化投资领域的专业团队,20066,,,133689,,202
2014-08-01 00:00:00,IDG资本,怪杰,A,MEDIA,关于兴趣、方法和10000小时练习的互联网真人秀,20066,,ANGEL,137166,USD,203
2014-10-01 00:00:00,IDG资本,iDareX敢玩,ANGEL,CULTURE_SPORTS_ART,酷玩运动体验及视频平台,20066,数百万,ANGEL,131605,CNY,204
2014-01-01 00:00:00,原子创投,鲜达网 - 水果管家,A,CONSUMER_LIFESTYLE,全国优质的生鲜商品网购平台,20064,数百万,ANGEL,143546,CNY,205
2012-02-01 00:00:00,原子创投,途虎养车网,C,AUTO,途虎养车网是一个主打汽车后服务、养车消费的电子商务网站，目前主打轮胎、轮毂等购买和保养，上海阑途信息,20064,数百万,ANGEL,605,CNY,206
2012-12-01 00:00:00,"青松基金,原子创投",啪啪三国,ACQUIRED,GAME_ANIMATION,移动互联网3D游戏开发商，产品有《啪啪三国》等,20064,数百万,ANGEL,27608,CNY,207
2014-09-01 00:00:00,"原子创投,北京钜安邦投资",创客贴,ANGEL,SOFTWARE,简单易上手的在线图形设计工具,20064,数百,ANGEL,131637,CNY,208
2015-04-01 00:00:00,"IVP,Recruit",仟寻移动,A,SERVICE_INDUSTRIES,移动招聘解决方案提供商,20065,600,A,30475,USD,209
2009-10-01 00:00:00,IVP,热酷,B,GAME_ANIMATION,社交游戏研发运营商,20065,150,A,7242,USD,210
2014-09-01 00:00:00,"贝塔斯曼亚洲投资基金,IVP",职业梦,A,FINANCE,为金融机构与求职者打造垂直招聘与职业培训一体化平台,20065,数百万,ANGEL,29878,CNY,211
2014-12-01 00:00:00,"IVP,九合创投",黄油相机,ANGEL,SOCIAL_NETWORK,骨骼清奇接地气的中文拍照加字应用,20065,数百万,ANGEL,131608,CNY,212
2015-06-01 00:00:00,IVP,俺有田,ANGEL,E_COMMERCE,对接至最后一米,20065,,ANGEL,138618,USD,213
2015-04-01 00:00:00,IVP,乐Do（LESDO）,PRE_A,SOCIAL_NETWORK,女同性恋社交APP，帮助遇到靠谱有趣的好基友,20065,,PRE_A,27311,USD,214
2013-06-01 00:00:00,IVP,MixerBox,A,SOFTWARE,手机上的Youtube音乐影片内容连续播放应用,20065,,PRE_A,137987,USD,215
2013-10-01 00:00:00,IVP,Pinkoi,A,E_COMMERCE,设计师商品的网络电商品牌,20065,,A,6601,USD,216
2013-04-01 00:00:00,"英飞尼迪集团,创新工场,Index Ventures,FundersClub,IVP",Strikingly,ANGEL,SOFTWARE,一个傻瓜式的DIY建站工具，可以让不懂程序的人很快地做好网站，并且自适应平板、手机等不同终端。,20065,150,ANGEL,20000,USD,217
2011-08-01 00:00:00,IVP,安米网/安米网（Appbyme）,A,SOFTWARE,DIY移动应用在线创建平台，帮助用户自助建立自己的手机应用,20065,,A,7602,USD,218
2012-08-01 00:00:00,"Greycroft Partners,IVP,IDG资本,e.ventures",App Annie,E,SERVICE_INDUSTRIES,一家移动应用数据跟踪、市场分析、APP排名服务商。,20065,600,B,5257,USD,219
2011-01-01 00:00:00,"金沙江创投,IVP",大谷打工网,A,SERVICE_INDUSTRIES,面向打工人群的招聘服务网站,20065,数千万,A,4992,USD,220
2012-03-01 00:00:00,IVP,乐刷,B,FINANCE,电子商务移动支付解决方案提供商,20065,,PRE_A,2351,USD,221
2013-10-01 00:00:00,"IVP,红杉资本,DCM资本",康大预诊,ANGEL,MEDICAL_HEALTH,健康问诊应用，致力于通过移动互联网让人们更加健康,20065,,ANGEL,29118,USD,222
2010-12-01 00:00:00,"创新工场,IVP",课程格子,A,SOFTWARE,融入社交元素的课程表应用,20065,数百万,ANGEL,2565,CNY,223
2013-10-01 00:00:00,"经纬中国,IVP",36氪,B,MEDIA,互联网创业平台,20065,,B,1515,USD,224
2013-12-01 00:00:00,"纪源资本,贝塔斯曼亚洲投资基金,吉富创业投资股份有限公司,君联资本,心元资本",Zepp,C,INTELLIGENT_HARDWARE,专注于海外运动市场的可穿戴设备研发商,20063,,B,26838,USD,225
2014-08-01 00:00:00,贝塔斯曼亚洲投资基金,智云众,ACQUIRED,ADVERTISING_MARKETING,数据导向型专业广告技术和服务机构，精准营销、数字营销等,20063,,A,16619,USD,226
2013-05-01 00:00:00,"贝塔斯曼亚洲投资基金,DCM资本",UCloud,C,SERVICE_INDUSTRIES,基础云服务商,20063,,A,4309,USD,227
2015-05-01 00:00:00,经纬中国,婚礼纪,A_PLUS,CONSUMER_LIFESTYLE,关于结婚、婚庆的移动应用。,20062,,A_PLUS,10617,USD,228
2015-07-01 00:00:00,,贰货,ANGEL,E_COMMERCE,大学生闲置物品交易平台,20062,,ANGEL,135882,USD,229
2015-04-01 00:00:00,经纬中国,美芽美妆,ANGEL,CONSUMER_LIFESTYLE,美妆领域社区,20062,,ANGEL,137607,USD,230
2014-09-01 00:00:00,经纬中国,小马管家,A_PLUS,CONSUMER_LIFESTYLE,最有品质的家庭保洁服务，可以交钥匙的身边管家,20062,,ANGEL,134919,USD,231
2015-04-01 00:00:00,经纬中国,MAKA,A,SOFTWARE,基于HTML5的手机卡片式页面设计平台,20062,,PRE_A,137117,USD,232
2015-02-01 00:00:00,"贝塔斯曼亚洲投资基金,险峰华兴,华兴资本",笨鸟海淘,A,SERVICE_INDUSTRIES,第三方转运物流服务商,20061,,A,29280,USD,233
2014-12-01 00:00:00,贝塔斯曼亚洲投资基金,探探,B,SOCIAL_NETWORK,基于地理位置的移动社交工具,20061,,A,133839,USD,234
2014-12-01 00:00:00,"经纬中国,贝塔斯曼亚洲投资基金,华兴资本,DST",分期乐,C,FINANCE,专注于大学生的分期购物商城,20061,10000,B,131617,USD,235
2013-01-01 00:00:00,宽带资本,杏树林,B,MEDICAL_HEALTH,专注为医学专业人士开发移动应用的公司,20057,数百万,A,2756,USD,236
2013-10-01 00:00:00,云天使基金,Worktile,A,SOFTWARE,团队协同工具,20057,,ANGEL,12571,USD,237
2013-08-01 00:00:00,"云天使基金,刘成城",MikeCRM麦客,A,SOFTWARE,轻简好用的在线信息收集和联系人管理工具,20057,数百万,ANGEL,7493,CNY,238
2013-06-01 00:00:00,"云天使基金,北极光创投",Makeblock,A_PLUS,E_COMMERCE,机器人、开源硬件服务商,20057,,ANGEL,2155,USD,239
2013-06-01 00:00:00,云天使基金,销售易,C,SOFTWARE,CRM销售管理工具及移动CRM客户关系管理系统,20057,,ANGEL,4285,USD,240
2014-08-01 00:00:00,"真格基金,云天使基金",ChineseSkill,ANGEL,EDUCATION_TRAINING,旨在向零基础汉语学习者提供帮助的语言教育类应用,20057,500,ANGEL,28451,CNY,241
2013-02-01 00:00:00,宽带资本,做到,A,SERVICE_INDUSTRIES,在线白领的工作平台，用户通过让翻译文字获得收入,20057,,A,4616,USD,242
2014-10-01 00:00:00,"云天使基金,平安创新投资",黑白校园,ANGEL,SOCIAL_NETWORK,高校生活服务平台,20057,数百万,ANGEL,31382,CNY,243
2013-12-01 00:00:00,光速安振中国,车101,A,AUTO,二手车O2O一站式营销平台,20056,,ANGEL,133818,USD,244
2014-12-01 00:00:00,光速安振中国,易快修,A,AUTO,实体店面+线上运营聚焦汽修领域的新锐互联网品牌,20056,,A,133821,USD,245
2014-04-01 00:00:00,光速安振中国,运满满,B,LOGISTICS,基于移动互联网技术开发的手机配货平台,20056,,A,133822,USD,246
2015-03-01 00:00:00,光速安振中国,好厨师,B,CONSUMER_LIFESTYLE,预订厨师上门烧菜,20056,,A,133906,USD,247
2015-01-01 00:00:00,"光速安振中国,平安创新投资",i-EVER美课美妆,A,MEDIA,美妆微视频媒体平台,20056,,ANGEL,133912,USD,248
2014-10-01 00:00:00,光速安振中国,逸橙科技,A,SERVICE_INDUSTRIES,快速便捷的职位信息发布系统,20056,数千万,A,29000,USD,249
2014-11-01 00:00:00,"光速安振中国,红杉资本",小荷,A,E_COMMERCE,母婴服装闪购平台,20056,千万级,A,29670,USD,250
2014-06-01 00:00:00,光速安振中国,tataUFO,A,SOCIAL_NETWORK,针对高校学生的在线交友平台,20056,,A,6914,USD,251
2014-08-01 00:00:00,"光速安振中国,紫辉投资基金",足记,A,SOCIAL_NETWORK,场景摄影社交手机应用,20056,数百万,ANGEL,29195,CNY,252
2014-01-01 00:00:00,"光速安振中国,经纬中国",e代驾,D,AUTO,一个基于手机平台的代驾服务平台，致力于压缩客户等待时间、降低客户使用成本。,20056,数千万,B,6726,USD,253
2015-08-01 00:00:00,达晨创投,YHOUSE悦会,A,CULTURE_SPORTS_ART,富人圈层的高端生活移动社区,20058,6000,A,29826,CNY,254
2015-02-01 00:00:00,,冬日中医,ANGEL,MEDICAL_HEALTH,全国最大的中医在线问诊平台,20058,,ANGEL,133737,USD,255
2015-07-01 00:00:00,,欢乐逛,A,OTHER,为广大电商卖家提供便捷一体化的服务，辅助卖家科学管理网店,20058,,A,156477,USD,256
2015-07-01 00:00:00,"达晨创投,赛富投资基金,海尔集团",好慷在线,B,CONSUMER_LIFESTYLE,线上家庭服务预订平台,20058,7000,B,31567,CNY,257
2015-06-01 00:00:00,"达晨创投,华人文化基金,远镜连锁投资,祥峰投资,赛富投资基金",YOHO!有货,D,E_COMMERCE,YOHO是受年轻人中国最大的潮流品牌商品销售平台。,20058,4000,D,2045,USD,258
2015-04-01 00:00:00,达晨创投,客道,A,SOFTWARE,电商客户关系管理系统，通过对用户行为分析优化服务,20058,4000,A,7147,CNY,259
2014-08-01 00:00:00,达晨创投,他趣,A,E_COMMERCE,两性用品垂直电商及社区,20058,1500,A,133731,CNY,260
2013-03-01 00:00:00,中路资本,Blued,B,SOCIAL_NETWORK,同性社交软件,20054,,ANGEL,5971,USD,261
2013-07-01 00:00:00,"高原资本,中路资本,长石资本",易淘食,B,CONSUMER_LIFESTYLE,提供订位、订餐、支付、配送一站式服务的在线外卖订餐服务平台,20054,600,A,12092,USD,262
2013-01-01 00:00:00,"中路资本,荷多投资",微差事,A,ADVERTISING_MARKETING,让用户参加任务或体验、获取奖励并赚钱的手机应用,20054,,ANGEL,8047,USD,263
2013-10-01 00:00:00,中路资本,来一火,A,CONSUMER_LIFESTYLE,让消费者足不出户就可以享受到成都本土火锅的线上平台点餐,20054,数百万,ANGEL,12402,CNY,264
2014-11-01 00:00:00,基因资本,两面科技,ANGEL,SOCIAL_NETWORK,两面是最新最in的社交应用，满足人性本身的两面性,20053,,ANGEL,139165,USD,265
2014-04-01 00:00:00,基因资本,口袋购物,C,E_COMMERCE,提供宝贝搜索功能的推荐购物类应用软件,20053,,C,3898,USD,266
2015-04-01 00:00:00,,明师教育,NONE,,明师教育成立于2002年，是广州市教育局认可的精品教育机构,20053,,B,137710,CNY,267
2015-02-01 00:00:00,基因资本,乐学,ANGEL,EDUCATION_TRAINING,9分钟提5分的高考神器,20053,400,ANGEL,134842,USD,268
2015-05-01 00:00:00,险峰华兴,仙贝旅行,ANGEL,TRAVEL_OUTDOORS,专注于境外自由行和境外导游服务的互联网公司,20051,数百,ANGEL,133979,CNY,269
2015-02-01 00:00:00,险峰华兴,陈翔六点半,ANGEL,OTHER,搞笑短视频、网络剧,20051,,ANGEL,137753,USD,270
2014-12-01 00:00:00,险峰华兴,易快报,PRE_A,SERVICE_INDUSTRIES,最敏捷的费用报销应用，让报销成为快事一件,20051,,ANGEL,135174,USD,271
2015-02-01 00:00:00,险峰华兴,壹箱子,ANGEL,CONSUMER_LIFESTYLE,用移动密码箱，连接社区消费。,20051,,ANGEL,135177,USD,272
2015-06-01 00:00:00,"浅石创投,经纬中国",51好牙医,A,OTHER,口腔服务在线预约平台,20052,,A,138718,USD,273
2011-09-01 00:00:00,经纬中国,租租车,A,AUTO,租车搜索引擎，提供租车比价、预订服务、通过地点等搜索服务,20052,1000,ANGEL,1356,CNY,274
2014-03-01 00:00:00,经纬中国,新氧,B,MEDICAL_HEALTH,专注于健康医疗及整形美容服务,20052,,A,29258,USD,275
2011-10-01 00:00:00,经纬中国,1006.TV,B,GAME_ANIMATION,手游门户网站，提供手游资讯、测评、视频、攻略、论坛等服务,20052,数百万,ANGEL,27517,CNY,276
2014-01-01 00:00:00,经纬中国,美甲帮,A,CONSUMER_LIFESTYLE,美甲社区移动应用,20052,,A,133829,USD,277
2013-06-01 00:00:00,,有福妈妈,NONE,CONSUMER_LIFESTYLE,母婴护理服务平台,20052,,ANGEL,5410,USD,278
2014-12-01 00:00:00,经纬中国,知果果网,A,OTHER,知识产权法律服务平台,20052,,A,29650,USD,279
2014-09-01 00:00:00,经纬中国,小马管家,A_PLUS,CONSUMER_LIFESTYLE,最有品质的家庭保洁服务，可以交钥匙的身边管家,20052,,ANGEL,134919,USD,280
2014-06-01 00:00:00,经纬中国,游谱,ANGEL,TRAVEL_OUTDOORS,出境旅游特卖产品推荐引擎及个性化行程设计平台,20052,,ANGEL,133833,USD,281
2014-10-01 00:00:00,英诺天使基金,牛家帮,ANGEL,CONSUMER_LIFESTYLE,家庭生活服务商,20049,数百万,ANGEL,32061,CNY,282
2014-12-01 00:00:00,英诺天使基金,金融1号店,B,FINANCE,源自水木清华的互联网金融平台,20049,2000,PRE_A,135575,CNY,283
2014-09-01 00:00:00,"英诺天使基金,正和岛",仟寻移动,A,SERVICE_INDUSTRIES,移动招聘解决方案提供商,20049,500,ANGEL,30475,CNY,284
2014-01-01 00:00:00,"英诺天使基金,李竹",360基因体检,ANGEL,MEDICAL_HEALTH,面向大众用户的基因体检服务,20049,,ANGEL,8444,USD,285
2014-04-01 00:00:00,英诺天使基金,U糖,A,MEDICAL_HEALTH,血糖患者诊后跟踪平台,20049,,ANGEL,28724,USD,286
2014-06-01 00:00:00,,调果师未来水果店,NONE,,中国大妈水果020，与百果园战略合作的创新水果移动电商。,20049,,ANGEL,136479,USD,287
2012-12-01 00:00:00,"戈壁投资,英诺天使基金",粉粉日记,A,SOFTWARE,粉粉日记是一个手机版的日记软件。,20049,数百万,ANGEL,19657,CNY,288
2014-01-01 00:00:00,"荷多投资,险峰华兴,元素资本,英诺天使基金",互动吧,A,CULTURE_SPORTS_ART,帮助用户在社交平台一键发布投票等互动信息的平台,20049,数百万,ANGEL,28152,USD,289
2013-12-01 00:00:00,"红杉资本,英诺天使基金,创新谷",礼物说,B,E_COMMERCE,礼物攻略和导购应用平台,20049,150,ANGEL,29936,CNY,290
2014-07-01 00:00:00,"英诺天使基金,紫辉投资基金",约拍,ANGEL,CONSUMER_LIFESTYLE,为用户提供摄影师对接服务的移动平台O2O服务平台,20049,300,ANGEL,27786,CNY,291
2013-08-01 00:00:00,英诺天使基金,葡萄游戏厅,A,GAME_ANIMATION,智能电视游戏平台,20049,,ANGEL,28594,USD,292
2013-09-01 00:00:00,英诺天使基金,客来乐,A,SERVICE_INDUSTRIES,实体店微信支付解决方案服务商,20049,数百万,ANGEL,27975,CNY,293
2013-05-01 00:00:00,"英诺天使基金,王长明",37健康,ANGEL,MEDICAL_HEALTH,一个主打慢性病管理的健康服务平台，目前主打产品为高血压相关的服务，提供移动端监控、管理服务。,20049,20,ANGEL,29288,CNY,294
2014-02-01 00:00:00,"北软天使基金,英诺天使基金,戈壁投资,荷多投资,丰厚资本",iThermonitor,A,MEDICAL_HEALTH,主打婴幼儿群体的可穿戴体温计,20049,1000,ANGEL,27165,CNY,295
2015-05-01 00:00:00,复星昆仲资本,博车网,A,EDUCATION_TRAINING,中国最领先的事故车互联网拍卖公司,20050,,A,142589,USD,296
2014-10-01 00:00:00,复星昆仲资本,量化派,A,SERVICE_INDUSTRIES,大数据数据驱动的消费信贷交易市场,20050,数千万,A,135384,CNY,297
2014-11-01 00:00:00,复星昆仲资本,摩卡i车,A,AUTO,摩卡i车是国内首家提出“上门保养与轻维修”服务的O2O企业。,20050,1000,PRE_A,132445,CNY,298
2015-02-01 00:00:00,复星昆仲资本,8天在线,A,E_COMMERCE,校园学生技术型服务平台,20050,,PRE_A,29214,USD,299
2015-02-01 00:00:00,复星昆仲资本,徙木金融,PRE_A,FINANCE,创新型的互联网金融服务公司,20050,,PRE_A,135385,USD,300
2014-08-01 00:00:00,,Emo,NONE,,年轻人的即时图片分享APP,20047,,ANGEL,137335,USD,301
2014-10-01 00:00:00,五岳天下,麦子学院,A,EDUCATION_TRAINING,移动技术高端在线教育网站,20046,,ANGEL,6759,USD,302
2014-08-01 00:00:00,,票工厂,C,,电子票务解决方案商,20046,,A,136761,USD,303
2015-07-01 00:00:00,真格基金,长亭科技,ANGEL,OTHER,互联网安全渗透测试服务平台,20045,,ANGEL,160207,USD,304
2015-06-01 00:00:00,真格基金,PolyQolor,ANGEL,OTHER,低成本、绿色化学工艺生产的量子点薄膜技术,20045,,ANGEL,160206,USD,305
2015-06-01 00:00:00,真格基金,超级会缘卡,ANGEL,OTHER,中小商户顾客忠诚度管理+营销自动化系统,20045,,ANGEL,160199,USD,306
2014-07-01 00:00:00,"漫游天下投资,青山资本,梅花天使创投",售房宝,A,SOFTWARE,移动办公软件开发商,20043,数百万,ANGEL,30274,CNY,307
2014-02-01 00:00:00,梅花天使创投,火球,A,FINANCE,互联网金融和理财服务网站,20043,数百万,ANGEL,27706,CNY,308
2015-01-01 00:00:00,梅花天使创投,米投网,PRE_A,FINANCE,投资策略提供方与投资者在线投资平台,20043,,ANGEL,145087,CNY,309
2015-03-01 00:00:00,"青山资本,梅花天使创投",BellaBuy,ANGEL,OTHER,为美而生的年轻女性移动跨境电商平台,20043,数百,ANGEL,146623,CNY,310
2014-08-01 00:00:00,梅花天使创投,腰果公务员,ANGEL,EDUCATION_TRAINING,千万公务员考试学员的一站式在线备考方案,20043,400,ANGEL,147529,CNY,311
2012-12-01 00:00:00,经纬中国,北森,C,SERVICE_INDUSTRIES,人力资源及人才管理的服务商,20038,,B,9351,USD,312
2014-04-01 00:00:00,经纬中国,环信即时通讯云,B,SERVICE_INDUSTRIES,移动即时通讯能力的云计算平台服务商,20038,500,ANGEL,28161,CNY,313
2015-03-01 00:00:00,经纬中国,销售易,C,SOFTWARE,CRM销售管理工具及移动CRM客户关系管理系统,20038,,C,4285,USD,314
2014-09-01 00:00:00,"经纬中国,杨伟庆",永洪BI,A,SERVICE_INDUSTRIES,提供数据分析工具的商业智能软件公司,20038,1000,A,30027,CNY,315
2014-04-01 00:00:00,经纬中国,找塑料网,B,E_COMMERCE,塑料化工行业B2B,20038,,ANGEL,132464,USD,316
2014-02-01 00:00:00,"原子创投,泽厚资本",懒人家政,A,CONSUMER_LIFESTYLE,保姆家教招聘平台,20036,数百万,ANGEL,30784,CNY,317
2014-06-01 00:00:00,"泽厚资本,原子创投",微兼职,A,SERVICE_INDUSTRIES,本地化兼职交易&蓝领招聘平台,20036,300,ANGEL,29078,CNY,318
2014-09-01 00:00:00,泽厚资本,爱瘦,ANGEL,SOFTWARE,帮助女性减肥的手机应用,20036,数百万,ANGEL,28575,CNY,319
2015-07-01 00:00:00,,自造创品,ANGEL,E_COMMERCE,综合性印品定制商城,20034,,ANGEL,146319,USD,320
