investDate,name,company_url,investor_id,amount,phase,id
2007年1月,真朴教育,http://itjuzi.com/company/9035,11038,数百万人民币,种子天使,962
2013年11月,比特币中国,http://itjuzi.com/company/3623,11039,500万,A轮,963
2013年7月,融360,http://itjuzi.com/company/18,11039,3000万,B轮,964
2013年2月,途家网,http://itjuzi.com/company/849,11039,亿元及以上人民币,B轮,965
2012年9月,SureAuto帅车二手车,http://itjuzi.com/company/5663,11039,数千万人民币,B轮,966
2012年7月,火花TV,http://itjuzi.com/company/1674,11039,数百万美元,A轮,967
2012年5月,途家网,http://itjuzi.com/company/849,11039,数千万人民币,A轮,968
2012年5月,美乐乐家具网,http://itjuzi.com/company/5743,11039,4000万,B轮,969
2012年3月,融360,http://itjuzi.com/company/18,11039,700万,A轮,970
2011年5月,聚胜万合MediaV,http://itjuzi.com/company/5871,11039,5000万,C轮,971
2011年1月,凡趣科技Vanchu,http://itjuzi.com/company/52,11039,数百万美元,A轮,972
2010年12月,美乐乐家具网,http://itjuzi.com/company/5743,11039,未透露人民币,A轮,973
2010年12月,好联络,http://itjuzi.com/company/6309,11039,未透露人民币,B轮,974
2010年8月,聚胜万合MediaV,http://itjuzi.com/company/5871,11039,1500万,B轮,975
2009年10月,聚胜万合MediaV,http://itjuzi.com/company/5871,11039,数百万美元,A轮,976
2006年9月,乐拍商城,http://itjuzi.com/company/8759,11039,1500万,A轮,977
2006年7月,V卡优惠,http://itjuzi.com/company/3645,11039,1000万,B轮,978
2012年12月,酒美网,http://itjuzi.com/company/1581,11041,亿元及以上人民币,B轮,979
2011年9月,酒美网,http://itjuzi.com/company/1581,11041,8000万,A轮,980
2013年11月,游多多旅行网,http://itjuzi.com/company/4154,11045,2500万,A轮,981
2014年7月,刻通云KeyTone Cloud,http://itjuzi.com/company/12132,11046,5000万,A轮,982
2012年12月,够快科技,http://itjuzi.com/company/31,11046,4000万,A轮,983
2012年5月,够快科技,http://itjuzi.com/company/31,11046,500万,种子天使,984
2013年5月,网趣宝贝,http://itjuzi.com/company/1838,11057,1000万,A轮,985
2013年1月,亲宝网,http://itjuzi.com/company/1834,11057,未透露人民币,种子天使,986
2013年1月,六一宝宝网,http://itjuzi.com/company/1831,11057,未透露人民币,种子天使,987
2012年12月,会唐网,http://itjuzi.com/company/1843,11057,未透露人民币,种子天使,988
2012年12月,灵动创展,http://itjuzi.com/company/441,11057,数十万人民币,种子天使,989
2012年7月,出发咯,http://itjuzi.com/company/1841,11057,未透露人民币,种子天使,990
2012年7月,网趣宝贝,http://itjuzi.com/company/1838,11057,数百万人民币,种子天使,991
2012年7月,乐游旅游网,http://itjuzi.com/company/1839,11057,数十万人民币,种子天使,992
2011年3月,聚美优品,http://itjuzi.com/company/1284,11058,1000万,A轮,993
2011年1月,豪腾嘉科Hortor,http://itjuzi.com/company/1011,11058,数百万美元,种子天使,994
2011年1月,LC风格网,http://itjuzi.com/company/154,11058,数百万人民币,种子天使,995
2010年4月,聚美优品,http://itjuzi.com/company/1284,11058,数百万美元,种子天使,996
2010年3月,墨迹天气,http://itjuzi.com/company/7089,11058,250万,种子天使,997
2014年2月,星云颜值-星云网,http://itjuzi.com/company/4979,11067,1000万,种子天使,998
2011年10月,美丽说,http://itjuzi.com/company/1,11073,2000万,C轮,999
2013年1月,品友互动,http://itjuzi.com/company/86,11077,2000万,B轮,1000
2014年7月,刻通云KeyTone Cloud,http://itjuzi.com/company/12132,11079,5000万,A轮,1001
2014年7月,美天MeiToday,http://itjuzi.com/company/15843,11081,数百万人民币,种子天使,1002
2014年3月,OKcoin比特币,http://itjuzi.com/company/5833,11081,1000万,A轮,1003
2014年3月,新味XinweiCook,http://itjuzi.com/company/8815,11081,300万,种子天使,1004
2014年2月,Raiing睿仁医疗,http://itjuzi.com/company/387,11081,1000万,种子天使,1005
2014年2月,氧气Bra,http://itjuzi.com/company/11054,11081,130万,种子天使,1006
2014年2月,秀客网Xiuke.TV,http://itjuzi.com/company/719,11081,300万,种子天使,1007
2014年1月,星聚网络,http://itjuzi.com/company/8564,11081,1000万,A轮,1008
2014年1月,寓乐湾,http://itjuzi.com/company/8817,11081,数百万人民币,种子天使,1009
2014年1月,字体管家,http://itjuzi.com/company/8808,11081,未透露人民币,种子天使,1010
2013年12月,OneCard万卡,http://itjuzi.com/company/8167,11081,数百万人民币,种子天使,1011
2013年11月,佩奇Petkit养宠助手,http://itjuzi.com/company/6505,11081,数十万人民币,种子天使,1012
2013年11月,罐头生活Canlife,http://itjuzi.com/company/2110,11081,数百万人民币,种子天使,1013
2013年11月,哈利波图appMagics,http://itjuzi.com/company/3571,11081,数百万人民币,种子天使,1014
2013年10月,Linkcube连酷科技,http://itjuzi.com/company/6300,11081,数百万人民币,种子天使,1015
2013年9月,魔比宝,http://itjuzi.com/company/4135,11081,数百万人民币,种子天使,1016
2013年8月,家电管家,http://itjuzi.com/company/3096,11081,170万,种子天使,1017
2013年7月,土曼百达TOMOON,http://itjuzi.com/company/1807,11081,数百万人民币,种子天使,1018
2013年6月,火鸟浏览器,http://itjuzi.com/company/3675,11081,数百万人民币,种子天使,1019
2013年6月,MorningTec晨之科,http://itjuzi.com/company/5355,11081,数百万人民币,种子天使,1020
2013年6月,阿姨厨房,http://itjuzi.com/company/4578,11081,数十万人民币,种子天使,1021
2013年6月,ViewShare看山科技,http://itjuzi.com/company/8813,11081,数百万人民币,种子天使,1022
2013年6月,Axalent,http://itjuzi.com/company/8814,11081,数百万人民币,种子天使,1023
2013年5月,网趣宝贝,http://itjuzi.com/company/1838,11081,1000万,A轮,1024
2013年3月,见见,http://itjuzi.com/company/57,11081,数百万人民币,A轮,1025
2013年3月,谁叫我起床,http://itjuzi.com/company/5418,11081,数百万人民币,种子天使,1026
2013年3月,上海闻宇网络Movegame,http://itjuzi.com/company/8812,11081,数百万人民币,种子天使,1027
2013年2月,樱桃派,http://itjuzi.com/company/8609,11081,数百万人民币,种子天使,1028
2013年2月,游友移动,http://itjuzi.com/company/470,11081,未透露人民币,种子天使,1029
2013年2月,微差事,http://itjuzi.com/company/865,11081,数百万人民币,种子天使,1030
2013年1月,福杰电子科技,http://itjuzi.com/company/246,11081,数百万人民币,种子天使,1031
2013年1月,WiFi伴侣,http://itjuzi.com/company/236,11081,数百万人民币,种子天使,1032
2013年1月,北京恒易蓝云软件,http://itjuzi.com/company/2812,11081,数百万人民币,种子天使,1033
2013年1月,一起阔步,http://itjuzi.com/company/2825,11081,数十万人民币,种子天使,1034
2013年1月,Autotiming云字幕,http://itjuzi.com/company/244,11081,数百万人民币,种子天使,1035
2013年1月,康诺云康诺365,http://itjuzi.com/company/2881,11081,50万,种子天使,1036
2013年1月,蜂翼天使,http://itjuzi.com/company/245,11081,数百万人民币,A轮,1037
2013年1月,LavaRadio,http://itjuzi.com/company/1872,11081,数百万人民币,种子天使,1038
2012年10月,秋菠网,http://itjuzi.com/company/1748,11081,数十万人民币,种子天使,1039
2012年10月,车小弟,http://itjuzi.com/company/2192,11081,数百万人民币,种子天使,1040
2012年10月,珠宝网,http://itjuzi.com/company/1820,11081,数百万人民币,种子天使,1041
2012年10月,清源教育,http://itjuzi.com/company/1829,11081,数百万人民币,种子天使,1042
2012年10月,多多藏享,http://itjuzi.com/company/232,11081,数十万人民币,种子天使,1043
2012年9月,明星衣橱,http://itjuzi.com/company/1947,11081,数十万人民币,种子天使,1044
2012年8月,租这儿,http://itjuzi.com/company/1084,11081,数十万人民币,种子天使,1045
2012年8月,快用苹果助手,http://itjuzi.com/company/2809,11081,数百万人民币,种子天使,1046
2012年8月,酒咔嚓,http://itjuzi.com/company/1827,11081,数十万人民币,种子天使,1047
2012年7月,网趣宝贝,http://itjuzi.com/company/1838,11081,数百万人民币,种子天使,1048
2012年7月,爱丽胖Elepon,http://itjuzi.com/company/2827,11081,数十万人民币,种子天使,1049
2012年6月,好友美食,http://itjuzi.com/company/2829,11081,数百万人民币,种子天使,1050
2012年6月,师兄帮帮忙,http://itjuzi.com/company/1365,11081,数百万人民币,种子天使,1051
2012年6月,快说语音助手,http://itjuzi.com/company/1309,11081,数百万人民币,种子天使,1052
2012年5月,旅行淘,http://itjuzi.com/company/1978,11081,数十万人民币,种子天使,1053
2012年5月,节操精选,http://itjuzi.com/company/7527,11081,数百万人民币,种子天使,1054
2012年5月,巨鹿移动,http://itjuzi.com/company/1047,11081,数十万美元,种子天使,1055
2012年5月,声声,http://itjuzi.com/company/1836,11081,数百万人民币,种子天使,1056
2012年3月,我开始网,http://itjuzi.com/company/2981,11081,数十万人民币,种子天使,1057
2012年3月,趣活美食送,http://itjuzi.com/company/2428,11081,数百万人民币,种子天使,1058
2012年3月,烙饼客,http://itjuzi.com/company/3251,11081,数十万人民币,种子天使,1059
2012年2月,艺点儿,http://itjuzi.com/company/1835,11081,数百万人民币,种子天使,1060
2012年1月,Marketboomer拍家网,http://itjuzi.com/company/1852,11081,数百万人民币,种子天使,1061
2012年1月,Gurudigger,http://itjuzi.com/company/3254,11081,数十万人民币,种子天使,1062
2012年1月,YesMyLaw法律管家,http://itjuzi.com/company/1532,11081,数十万人民币,种子天使,1063
2012年1月,闪传,http://itjuzi.com/company/2222,11081,数十万人民币,种子天使,1064
2012年1月,米迪MiiDi,http://itjuzi.com/company/2818,11081,未透露人民币,种子天使,1065
2012年1月,大状网,http://itjuzi.com/company/1534,11081,数十万人民币,种子天使,1066
2012年1月,安奇智联,http://itjuzi.com/company/2223,11081,数十万人民币,种子天使,1067
2011年12月,水母互动,http://itjuzi.com/company/2815,11081,数十万人民币,种子天使,1068
2011年12月,OpenXLive,http://itjuzi.com/company/1716,11081,未透露人民币,种子天使,1069
2011年10月,易科YeeCco,http://itjuzi.com/company/1840,11081,数百万人民币,种子天使,1070
2011年9月,晚九朝五,http://itjuzi.com/company/465,11081,数十万人民币,种子天使,1071
2011年4月,乐蛙科技,http://itjuzi.com/company/1808,11081,数十万人民币,种子天使,1072
2011年3月,时差网,http://itjuzi.com/company/1844,11081,数百万人民币,种子天使,1073
2011年2月,触景无限,http://itjuzi.com/company/1832,11081,数百万人民币,种子天使,1074
2011年2月,友加,http://itjuzi.com/company/1811,11081,数百万人民币,种子天使,1075
2011年1月,魔趣MFunz,http://itjuzi.com/company/5741,11081,数十万人民币,种子天使,1076
2011年1月,波波网,http://itjuzi.com/company/795,11081,数十万人民币,种子天使,1077
2011年1月,Syncbox,http://itjuzi.com/company/2820,11081,未透露人民币,种子天使,1078
2011年1月,天籁传音-天籁K歌,http://itjuzi.com/company/2810,11081,数百万人民币,种子天使,1079
2011年1月,订车网,http://itjuzi.com/company/1842,11081,数百万人民币,种子天使,1080
2010年1月,九樱天下,http://itjuzi.com/company/2749,11081,数百万人民币,种子天使,1081
2014年6月,无期途行APP,http://itjuzi.com/company/11283,11082,未透露人民币,种子天使,1082
2014年2月,AA派对,http://itjuzi.com/company/7776,11082,数十万人民币,种子天使,1083
2014年1月,AOD3D奥德莱,http://itjuzi.com/company/8820,11082,150万,种子天使,1084
2014年1月,互动吧,http://itjuzi.com/company/8699,11082,未透露人民币,种子天使,1085
2014年1月,顺付卡,http://itjuzi.com/company/5705,11082,150万,种子天使,1086
2014年1月,约你妹,http://itjuzi.com/company/7344,11082,数百万人民币,种子天使,1087
2013年6月,茄子相机,http://itjuzi.com/company/8819,11082,数十万人民币,种子天使,1088
2013年6月,云遥科技,http://itjuzi.com/company/1172,11082,未透露人民币,种子天使,1089
2013年6月,司机邦,http://itjuzi.com/company/1152,11082,数十万人民币,种子天使,1090
2013年6月,抹茶美妆,http://itjuzi.com/company/1333,11082,数百万人民币,种子天使,1091
2013年5月,微贺卡,http://itjuzi.com/company/866,11082,数十万人民币,种子天使,1092
2013年5月,比邻时空BeLinked,http://itjuzi.com/company/867,11082,数十万人民币,种子天使,1093
2013年5月,IT桔子,http://itjuzi.com/company/666,11082,150万,种子天使,1094
2013年3月,谁叫我起床,http://itjuzi.com/company/5418,11082,数百万人民币,种子天使,1095
2013年3月,微群,http://itjuzi.com/company/8818,11082,未透露人民币,种子天使,1096
2013年2月,微差事,http://itjuzi.com/company/865,11082,数百万人民币,种子天使,1097
2013年1月,爱看豆,http://itjuzi.com/company/1076,11082,数十万人民币,种子天使,1098
2013年1月,TimeHut时光小屋,http://itjuzi.com/company/410,11082,数百万人民币,种子天使,1099
2012年12月,美食美刻,http://itjuzi.com/company/1083,11082,数十万人民币,种子天使,1100
2012年10月,多多藏享,http://itjuzi.com/company/232,11082,数十万人民币,种子天使,1101
2012年8月,租这儿,http://itjuzi.com/company/1084,11082,数十万人民币,种子天使,1102
2013年6月,爱乐奇-说宝堂,http://itjuzi.com/company/1032,11084,1000万,C轮,1103
2013年4月,厦门神州鹰,http://itjuzi.com/company/725,11084,420万,A轮,1104
2012年11月,厦门神州鹰,http://itjuzi.com/company/725,11084,400万,种子天使,1105
2012年9月,海豚浏览器,http://itjuzi.com/company/1848,11084,数千万美元,B轮,1106
2011年1月,触宝科技,http://itjuzi.com/company/2100,11084,数千万美元,B轮,1107
2015年4月,快递兔,http://itjuzi.com/company/538,11085,数百万人民币,种子天使,1108
2014年5月,FIR.im,http://itjuzi.com/company/5514,11085,数百万人民币,种子天使,1109
2014年3月,小声FM,http://itjuzi.com/company/8145,11085,数百万人民币,种子天使,1110
2014年1月,车派云联科技,http://itjuzi.com/company/9195,11085,数百万人民币,种子天使,1111
2013年8月,哇噻网,http://itjuzi.com/company/1784,11085,数千万人民币,A轮,1112
2012年12月,启明眼镜,http://itjuzi.com/company/159,11085,数百万人民币,种子天使,1113
2012年12月,锦食送,http://itjuzi.com/company/1799,11085,未透露人民币,种子天使,1114
2012年10月,爱唱,http://itjuzi.com/company/1628,11085,数百万人民币,种子天使,1115
2012年8月,果酷网,http://itjuzi.com/company/1464,11085,120万,种子天使,1116
2012年6月,下厨房,http://itjuzi.com/company/1663,11085,数百万人民币,种子天使,1117
2012年6月,V电影微电影,http://itjuzi.com/company/414,11085,数十万人民币,种子天使,1118
2012年4月,考拉迷你仓,http://itjuzi.com/company/1081,11085,数百万人民币,种子天使,1119
2012年3月,木桶网Moooton,http://itjuzi.com/company/6742,11085,1000万,A轮,1120
2012年2月,GolfSense,http://itjuzi.com/company/4368,11085,数百万人民币,种子天使,1121
2012年2月,美餐网,http://itjuzi.com/company/1776,11085,未透露人民币,种子天使,1122
2012年1月,优微,http://itjuzi.com/company/716,11085,200万,种子天使,1123
2012年1月,蜜壳儿,http://itjuzi.com/company/1777,11085,未透露人民币,种子天使,1124
2012年1月,潘朵拉,http://itjuzi.com/company/8064,11085,数百万人民币,种子天使,1125
2012年1月,91金融超市,http://itjuzi.com/company/43,11085,数百万人民币,种子天使,1126
2011年12月,灯鹭,http://itjuzi.com/company/1791,11085,未透露人民币,种子天使,1127
2011年12月,苹果园,http://itjuzi.com/company/1790,11085,未透露人民币,种子天使,1128
2011年12月,堆糖网,http://itjuzi.com/company/1797,11085,未透露人民币,种子天使,1129
2011年12月,广州暴雨游戏,http://itjuzi.com/company/1793,11085,未透露人民币,种子天使,1130
2011年11月,AppleTreeBook,http://itjuzi.com/company/1781,11085,未透露人民币,种子天使,1131
2011年8月,极阅,http://itjuzi.com/company/1785,11085,未透露人民币,种子天使,1132
2011年8月,哇噻网,http://itjuzi.com/company/1784,11085,数百万人民币,种子天使,1133
2011年8月,iTools创想天空Thinksy,http://itjuzi.com/company/1818,11085,未透露人民币,种子天使,1134
2011年7月,有戏网,http://itjuzi.com/company/2711,11085,未透露人民币,种子天使,1135
2011年4月,36氪36KR,http://itjuzi.com/company/1786,11085,数十万人民币,种子天使,1136
2011年4月,米奇网,http://itjuzi.com/company/1805,11085,数千万人民币,种子天使,1137
2010年12月,亿思创世Estrongs,http://itjuzi.com/company/1816,11085,数百万人民币,种子天使,1138
2010年12月,来来网,http://itjuzi.com/company/1826,11085,未透露人民币,种子天使,1139
2010年1月,易联致远,http://itjuzi.com/company/1823,11085,未透露人民币,种子天使,1140
2011年10月,美丽说,http://itjuzi.com/company/1,11086,2000万,C轮,1141
2011年5月,聚胜万合MediaV,http://itjuzi.com/company/5871,11086,5000万,C轮,1142
2010年8月,聚胜万合MediaV,http://itjuzi.com/company/5871,11086,1500万,B轮,1143
2015年2月,51信用卡,http://itjuzi.com/company/1904,11088,5000万,B轮,1144
2013年11月,游道易Yodo1,http://itjuzi.com/company/75,11088,1100万,B轮,1145
2012年5月,阿狸,http://itjuzi.com/company/5436,11088,1000万,A轮,1146
2013年9月,骏达光电,http://itjuzi.com/company/4402,11091,数千万人民币,不明确,1147
2011年10月,酷盘Kanbox,http://itjuzi.com/company/651,11092,2000万,B轮,1148
2010年1月,Lumi胶原蛋白,http://itjuzi.com/company/2879,11092,数百万美元,A轮,1149
2014年12月,野糖网,http://itjuzi.com/company/4719,11093,500万,A轮,1150
2011年7月,分享传媒MediaShare,http://itjuzi.com/company/1074,11093,1000万,A轮,1151
2014年6月,UCloud优刻得云计算,http://itjuzi.com/company/4483,11095,5000万,B轮,1152
2013年1月,UCloud优刻得云计算,http://itjuzi.com/company/4483,11095,数千万美元,A轮,1153
2010年4月,58同城,http://itjuzi.com/company/5059,11095,1500万,C轮,1154
2014年1月,豌豆荚,http://itjuzi.com/company/2405,11096,12000万,B轮,1155
2013年12月,51Talk无忧英语,http://itjuzi.com/company/843,11096,1200万,B轮,1156
2013年4月,优信拍,http://itjuzi.com/company/81,11096,3000万,A轮,1157
2012年12月,51Talk无忧英语,http://itjuzi.com/company/843,11096,数百万美元,A轮,1158
2011年10月,车语传媒AutoRadio,http://itjuzi.com/company/1086,11096,数百万美元,A轮,1159
2011年1月,豌豆荚,http://itjuzi.com/company/2405,11096,数千万美元,A轮,1160
2013年7月,LifeVC丽芙家居,http://itjuzi.com/company/1648,11102,3000万,A轮,1161
2013年4月,蚂蜂窝,http://itjuzi.com/company/151,11102,1500万,B轮,1162
2011年10月,蚂蜂窝,http://itjuzi.com/company/151,11102,500万,A轮,1163
2007年8月,京东,http://itjuzi.com/company/8676,11102,1000万,A轮,1164
2013年7月,一下视频-秒拍,http://itjuzi.com/company/3491,11104,2500万,B轮,1165
2012年4月,一下视频-秒拍,http://itjuzi.com/company/3491,11104,数百万美元,A轮,1166
2013年10月,CSDN,http://itjuzi.com/company/5753,11114,数千万美元,A轮,1167
2010年12月,广州欢网科技,http://itjuzi.com/company/6431,11114,数千万人民币,B轮,1168
2010年10月,友友系统,http://itjuzi.com/company/7122,11114,数百万美元,A轮,1169
2010年8月,天云大数据BeagleData,http://itjuzi.com/company/7139,11114,数百万美元,A轮,1170
2010年8月,SkyCloud天云科技,http://itjuzi.com/company/7126,11114,数百万美元,A轮,1171
2010年6月,SuperCloud天地超云,http://itjuzi.com/company/7118,11114,数百万美元,A轮,1172
2010年4月,TCloud天云趋势,http://itjuzi.com/company/7120,11114,数百万美元,A轮,1173
2013年12月,好房通,http://itjuzi.com/company/8140,11133,1000万,A轮,1174
2013年8月,绿狗网,http://itjuzi.com/company/3038,11133,1150万,A轮,1175
2011年12月,小米科技,http://itjuzi.com/company/4782,11133,9000万,B轮,1176
2011年7月,小米科技,http://itjuzi.com/company/4782,11133,4100万,A轮,1177
2011年1月,太美鞋业TIMEMADE,http://itjuzi.com/company/11309,11133,700万,B轮,1178
2010年10月,多看阅读,http://itjuzi.com/company/4785,11133,1000万,A轮,1179
2009年10月,太美鞋业TIMEMADE,http://itjuzi.com/company/11309,11133,数百万美元,A轮,1180
2013年8月,Geo集奥聚合,http://itjuzi.com/company/303,11134,数百万美元,B轮,1181
2012年6月,盒子支付,http://itjuzi.com/company/15,11134,1400万,A轮,1182
2011年10月,爱回收网,http://itjuzi.com/company/1418,11135,200万,A轮,1183
2014年10月,觅食网络,http://itjuzi.com/company/17344,11136,400万,A轮,1184
2014年6月,有利网,http://itjuzi.com/company/58,11136,5000万,B轮,1185
2014年4月,我趣旅行,http://itjuzi.com/company/9329,11136,数百万美元,A轮,1186
2012年12月,大搜车,http://itjuzi.com/company/1213,11136,数百万美元,A轮,1187
2012年12月,小猪短租网,http://itjuzi.com/company/38,11136,数百万美元,A轮,1188
2013年2月,大黄蜂打车,http://itjuzi.com/company/462,11138,数百万美元,A轮,1189
2014年8月,七牛云存储,http://itjuzi.com/company/650,11148,数千万美元,C轮,1190
2013年10月,云知声,http://itjuzi.com/company/101,11148,10000万,A轮,1191
2013年1月,七牛云存储,http://itjuzi.com/company/650,11148,数千万美元,B轮,1192
2013年8月,Geo集奥聚合,http://itjuzi.com/company/303,11156,数百万美元,B轮,1193
2012年6月,盒子支付,http://itjuzi.com/company/15,11156,1400万,A轮,1194
2011年8月,Skyroam斯凯荣,http://itjuzi.com/company/4510,11156,数百万美元,A轮,1195
2012年12月,趣加游戏FunPlus,http://itjuzi.com/company/4512,11157,1200万,A轮,1196
2010年10月,易传媒AdChina,http://itjuzi.com/company/4622,11157,4000万,C轮,1197
2009年7月,易传媒AdChina,http://itjuzi.com/company/4622,11157,3000万,B轮,1198
2008年6月,易传媒AdChina,http://itjuzi.com/company/4622,11157,1000万,A轮,1199
2015年7月,U办优办科技,http://itjuzi.com/company/23393,11160,1000万,种子天使,1200
2014年8月,快快鱼APP,http://itjuzi.com/company/13801,11160,500万,种子天使,1201
2014年1月,海玩网,http://itjuzi.com/company/9053,11160,数百万人民币,种子天使,1202
2014年1月,游啊游旅行网,http://itjuzi.com/company/12713,11160,数百万人民币,种子天使,1203
2013年10月,提分网,http://itjuzi.com/company/5298,11160,数百万人民币,种子天使,1204
2013年10月,云知声,http://itjuzi.com/company/101,11169,10000万,A轮,1205
2012年1月,简网指阅,http://itjuzi.com/company/2240,11173,数百万美元,B轮,1206
2011年12月,小米科技,http://itjuzi.com/company/4782,11173,9000万,B轮,1207
2011年7月,小米科技,http://itjuzi.com/company/4782,11173,4100万,A轮,1208
2011年7月,返利网,http://itjuzi.com/company/1634,11173,数千万美元,A轮,1209
2010年9月,一嗨租车,http://itjuzi.com/company/5933,11173,7000万,C轮,1210
2009年7月,一嗨租车,http://itjuzi.com/company/5933,11173,2000万,B轮,1211
2009年3月,游戏谷,http://itjuzi.com/company/4149,11173,数千万美元,A轮,1212
2009年1月,简网指阅,http://itjuzi.com/company/2240,11173,数百万美元,A轮,1213
2008年8月,VANCL凡客诚品,http://itjuzi.com/company/6420,11173,3000万,C轮,1214
2008年3月,一嗨租车,http://itjuzi.com/company/5933,11173,500万,A轮,1215
2013年10月,君和堂,http://itjuzi.com/company/5707,11175,数千万人民币,A轮,1216
2012年6月,36氪36KR,http://itjuzi.com/company/1786,11179,数百万人民币,A轮,1217
2011年11月,春雨医生,http://itjuzi.com/company/63,11184,300万,A轮,1218
2006年1月,PPTV聚力传媒,http://itjuzi.com/company/3565,11184,数百万美元,A轮,1219
2011年10月,美丽说,http://itjuzi.com/company/1,11185,2000万,C轮,1220
2011年2月,唱吧,http://itjuzi.com/company/4,11185,数百万美元,A轮,1221
2010年12月,美丽说,http://itjuzi.com/company/1,11185,200万,A轮,1222
2012年1月,口袋视频,http://itjuzi.com/company/8381,11186,数百万美元,种子天使,1223
2012年1月,91金融超市,http://itjuzi.com/company/43,11187,数百万人民币,种子天使,1224
2011年11月,春雨医生,http://itjuzi.com/company/63,11187,300万,A轮,1225
2011年5月,房价网,http://itjuzi.com/company/1788,11188,数千万美元,B轮,1226
2008年8月,房价网,http://itjuzi.com/company/1788,11188,数百万美元,A轮,1227
2012年12月,e代驾,http://itjuzi.com/company/4515,11199,数百万美元,A轮,1228
2012年3月,e代驾,http://itjuzi.com/company/4515,11199,数百万人民币,种子天使,1229
2014年12月,OneAPM蓝海讯通,http://itjuzi.com/company/12067,11200,7000万,B轮,1230
2013年9月,大鱼自助游,http://itjuzi.com/company/68,11200,数百万人民币,种子天使,1231
2011年11月,猎聘网,http://itjuzi.com/company/7826,11201,数百万美元,A轮,1232
2013年11月,8868交易平台,http://itjuzi.com/company/4818,11202,未透露人民币,A轮,1233
2012年1月,波波网,http://itjuzi.com/company/795,11202,数百万人民币,A轮,1234
2012年1月,知乎,http://itjuzi.com/company/1485,11208,数百万美元,A轮,1235
2012年12月,趣加游戏FunPlus,http://itjuzi.com/company/4512,11211,1200万,A轮,1236
2012年7月,AdMaster精硕科技,http://itjuzi.com/company/5077,11211,数千万美元,B轮,1237
2010年12月,AdMaster精硕科技,http://itjuzi.com/company/5077,11211,数百万美元,A轮,1238
2010年6月,梦芭莎,http://itjuzi.com/company/13770,11211,2000万,B轮,1239
2014年10月,凹凸共享租车,http://itjuzi.com/company/12200,11213,1000万,A轮,1240
2014年7月,nice品牌滤镜,http://itjuzi.com/company/6166,11213,2000万,B轮,1241
2014年4月,nice品牌滤镜,http://itjuzi.com/company/6166,11213,800万,A轮,1242
2014年1月,西柚经期助手,http://itjuzi.com/company/2805,11213,1500万,B轮,1243
2013年10月,凯奇谷游戏,http://itjuzi.com/company/8065,11213,数百万美元,A轮,1244
2013年7月,周五旅游网,http://itjuzi.com/company/1058,11213,数百万人民币,A轮,1245
2013年7月,周末去哪儿,http://itjuzi.com/company/8824,11213,数百万人民币,种子天使,1246
2012年8月,陌陌,http://itjuzi.com/company/2524,11213,4000万,B轮,1247
2012年4月,口袋购物,http://itjuzi.com/company/39,11213,1200万,A轮,1248
2012年3月,艾格拉斯科技EGLS,http://itjuzi.com/company/1343,11213,数百万美元,A轮,1249
2011年12月,陌陌,http://itjuzi.com/company/2524,11213,250万,A轮,1250
2011年8月,陌陌,http://itjuzi.com/company/2524,11213,数百万人民币,种子天使,1251
2011年7月,友盟,http://itjuzi.com/company/2540,11213,1000万,A轮,1252
2011年1月,上海慕和网络,http://itjuzi.com/company/237,11213,数百万美元,A轮,1253
2011年1月,成都尼毕鲁科技Tap4Fun,http://itjuzi.com/company/3402,11213,数百万美元,A轮,1254
2014年8月,阜鼎保理,http://itjuzi.com/company/13616,11214,数千万人民币,A轮,1255
2014年10月,糗事百科,http://itjuzi.com/company/4346,11215,500万,A轮,1256
2014年8月,美甲帮,http://itjuzi.com/company/14945,11215,数百万美元,A轮,1257
2014年3月,闪送,http://itjuzi.com/company/9987,11215,数百万人民币,种子天使,1258
2014年1月,微动Vidoo-锋时互动,http://itjuzi.com/company/575,11215,数百万人民币,种子天使,1259
2013年12月,点名时间,http://itjuzi.com/company/1501,11215,数百万美元,A轮,1260
2012年12月,e代驾,http://itjuzi.com/company/4515,11215,数百万美元,A轮,1261
2012年6月,36氪36KR,http://itjuzi.com/company/1786,11215,数百万人民币,A轮,1262
2012年3月,艾格拉斯科技EGLS,http://itjuzi.com/company/1343,11215,数百万美元,A轮,1263
2012年3月,e代驾,http://itjuzi.com/company/4515,11215,数百万人民币,种子天使,1264
2012年1月,合合信息,http://itjuzi.com/company/4990,11215,数千万人民币,B轮,1265
2011年12月,荔枝FM,http://itjuzi.com/company/279,11215,1000万,B轮,1266
2011年10月,七牛云存储,http://itjuzi.com/company/650,11215,数百万人民币,A轮,1267
2011年8月,海豚浏览器,http://itjuzi.com/company/1848,11215,1000万,A轮,1268
2011年1月,合合信息,http://itjuzi.com/company/4990,11215,数百万人民币,A轮,1269
2011年1月,百词斩,http://itjuzi.com/company/2142,11215,数百万人民币,种子天使,1270
2010年12月,荔枝FM,http://itjuzi.com/company/279,11215,数百万美元,A轮,1271
2014年7月,JUJU二次元,http://itjuzi.com/company/13975,11216,数百万人民币,种子天使,1272
2014年6月,早餐佳,http://itjuzi.com/company/7372,11216,数百万人民币,种子天使,1273
2014年3月,快乐学,http://itjuzi.com/company/4350,11216,500万,A轮,1274
2013年11月,饿了么,http://itjuzi.com/company/3009,11216,2500万,C轮,1275
2013年1月,饿了么,http://itjuzi.com/company/3009,11216,数百万美元,B轮,1276
