startDate,endDate,name,investor_id,position,id
,,红点投资Redpoint,11122,Ventures 投资经理,2206
,,红点投资Redpoint,11123,Ventures 副总裁,2207
,,西门子 ,11123,,2208
,, 伟创力 ,11123,,2209
,, 合众达,11123,,2210
,,红杉资本中国,11124,副总裁,2211
,,中金公司CICC,11124,,2212
,,红杉资本中国,11125,副总裁,2213
,,红杉资本中国,11126,副总裁,2214
,,昆吾九鼎投资,11126,,2215
,,红杉资本中国,11127,投资经理,2216
,,华登国际,11127,,2217
,,红杉资本中国,11128,副总裁,2218
,,启明创投,11128,,2219
,,红杉资本中国,11129,区域业务总经理,2220
,,摩根大通,11129,,2221
,,金沙江创投,11130,副总裁,2222
,,麦肯锡 ,11130,,2223
,, 厚朴投资,11130,,2224
,,金沙江创投,11131,副总裁,2225
,,Nortel北电网络,11131,,2226
,,金沙江创投,11132,副总裁,2227
,,三星,11132,,2228
,,晨兴创投MorningSide,11133,合伙人,2229
,,金沙江创投,11134,副总裁,2230
,,云天使基金,11134,合伙人,2231
,,亚信联创 ,11134,,2232
,, 中国网通,11134,,2233
,,晨兴创投MorningSide,11135,合伙人,2234
,,福布斯,11135,,2235
,,晨兴创投MorningSide,11136,执行董事,2236
,,凯旋创投,11136,,2237
,,晨兴创投MorningSide,11137,副总裁,2238
,,晨兴创投MorningSide,11138,投资经理,2239
,,盛大,11138,,2240
,,晨兴创投MorningSide,11139,投资经理,2241
,,晨兴创投MorningSide,11140,投资经理,2242
,,红杉资本中国,11141,分析师,2243
,,红杉资本中国,11142,副总裁,2244
,,昆吾九鼎投资,11142,,2245
,,红杉资本中国,11143,投资经理,2246
,,昆吾九鼎投资 ,11143,,2247
,, 德勤Deloitte,11143,,2248
,,红杉资本中国,11144,投资经理,2249
,,中信,11144,,2250
,,红杉资本中国,11145,董事总经理,2251
,,辉瑞Pfizer,11145,,2252
,,启明创投,11146,副总裁,2253
,,启明创投 ,11146,,2254
,, 松禾资本,11146,,2255
,,启明创投,11147,副总裁,2256
,,通用电气,11147,,2257
,,启明创投,11148,副总裁,2258
,,汉略信息 ,11148,,2259
,, 飞康软件,11148,,2260
,,启明创投,11149,副总裁,2261
,,通用电气,11149,,2262
,,启明创投,11150,投资经理,2263
,,默沙东 ,11150,,2264
,, 葛兰素史克,11150,,2265
,,启明创投,11151,投资经理,2266
,,昆吾九鼎投资 ,11151,,2267
,, 华兴资本,11151,,2268
,,启明创投,11152,投资经理,2269
,,亿康先达,11152,,2270
,,启明创投,11153,副总裁,2271
,,华兴资本 ,11153,,2272
,, IDG,11153,,2273
,,启明创投,11154,投资经理,2274
,,斯伦贝谢 ,11154,,2275
,, 中科招商,11154,,2276
,,启明创投,11155,投资经理,2277
,,诺基亚 ,11155,,2278
,, 宝洁,11155,,2279
,,金沙江创投,11156,董事总经理,2280
,,亚信联创,11156,,2281
,,金沙江创投,11157,董事总经理,2282
,,金沙江创投,11158,董事总经理,2283
,,Nortel北电网络,11158,,2284
,,金沙江创投,11159,董事总经理,2285
,,Nortel北电网络,11159,,2286
,,金沙江创投,11160,合伙人,2287
,,百度 ,11160,,2288
,, 华为 ,11160,,2289
,, 中国移动,11160,,2290
,,金沙江创投,11161,合伙人,2291
,,IBM,11161,,2292
,,君联资本,11162,董事总经理,2293
,,联想,11162,,2294
,,君联资本,11163,董事总经理,2295
,,联想,11163,,2296
,,君联资本,11164,董事总经理,2297
,,联想,11164,,2298
,,君联资本,11165,合伙人及执行董事,2299
,,联想,11165,,2300
,,君联资本,11166,合伙人及首席法律顾问,2301
,,联想,11166,,2302
,,君联资本,11167,合伙人及首席财务顾问,2303
,,联想,11167,,2304
,,君联资本,11168,合伙人及执行董事,2305
,,复星集团,11168,,2306
,,启明创投,11169,主管合伙人,2307
,,英特尔 ,11169,,2308
,, Cisco思科,11169,,2309
,,君联资本,11170,合伙人及执行董事,2310
,,联想 ,11170,,2311
,, 博思艾伦咨询,11170,,2312
,,启明创投,11171,主管合伙人,2313
,,英特尔 ,11171,,2314
,, Cisco思科 ,11171,,2315
,, 软银Softbank,11171,,2316
,,启明创投,11172,主管合伙人,2317
,,普华永道 ,11172,,2318
,, 美银美林 ,11172,,2319
,, 空中网 ,11172,,2320
,, 凯雷投资,11172,,2321
,,纪源资本GGV,11173,合伙人,2322
,,启明创投,11173,主管合伙人(已离职),2323
,,美银美林,11173,,2324
,,启明创投,11174,合伙人,2325
,,启明创投,11175,合伙人,2326
,,IBM ,11175,,2327
,, 中信,11175,,2328
,,启明创投,11176,合伙人,2329
,,通用电气,11176,,2330
,,启明创投,11177,合伙人,2331
,,经纬中国,11178,分析师,2332
,,麦肯锡 ,11178,,2333
,, 国泰君安,11178,,2334
,,经纬中国,11179,分析师,2335
,,百度,11179,,2336
,,经纬中国,11180,分析师(已离职),2337
,,第一财经周刊 ,11180,,2338
,, 创业家,11180,,2339
,,经纬中国,11181,分析师,2340
,,毕马威KPMG,11181,,2341
,,经纬中国,11182,分析师,2342
,,民生银行 ,11182,,2343
,, 宁波银行,11182,,2344
,,经纬中国,11183,分析师(已离职),2345
,,蓝驰创投,11184,合伙人,2346
,,IBM ,11184,,2347
,, 新加坡电信,11184,,2348
,,蓝驰创投,11185,投资总监,2349
,,百度 ,11185,,2350
,, 网易,11185,,2351
,,蓝驰创投,11186,投资总监,2352
,,华兴资本 ,11186,,2353
,, 大和企业投资,11186,,2354
,,蓝驰创投,11187,投资总监,2355
,,新浪 ,11187,,2356
,, 盛大,11187,,2357
,,蓝驰创投,11188,投资总监,2358
,,Cisco思科,11188,,2359
,,君联资本,11189,董事总经理及总裁,2360
,,联想,11189,,2361
,,君联资本,11190,董事总经理及首席投资官,2362
,,联想,11190,,2363
,,君联资本,11191,董事总经理及首席财务官,2364
,,联想,11191,,2365
,,经纬中国,11192,资深投资经理(已离职),2366
,,中经合集团,11192,,2367
,,经纬中国,11193,投资董事,2368
,,麦肯锡 ,11193,,2369
,, 兰馨亚洲投资,11193,,2370
,,经纬中国,11194,投资经理(已离职),2371
,,百度 ,11194,,2372
,, 雅虎,11194,,2373
,,经纬中国,11195,投资经理,2374
,,新浪 ,11195,,2375
,, 中国移动,11195,,2376
,,经纬中国,11196,投资经理,2377
,,BDA博达克咨询,11196,,2378
,,经纬中国,11197,投资经理,2379
,,天极传媒 ,11197,,2380
,, 第一财经周刊 ,11197,,2381
,, 经济观察报,11197,,2382
,,经纬中国,11198,投资经理,2383
,,经纬中国,11199,投资经理,2384
,,网易 ,11199,,2385
,, 新浪 ,11199,,2386
,, 中国计算机报,11199,,2387
,,经纬中国,11200,副总裁,2388
,,腾讯 ,11200,,2389
,, 阿里巴巴,11200,,2390
,,经纬中国,11201,副总裁,2391
,,腾讯,11201,,2392
,,经纬中国,11202,投资经理,2393
,,盛大,11202,,2394
,,经纬中国,11203,分析师,2395
,,华为 ,11203,,2396
,, 快钱 ,11203,,2397
,, 九城,11203,,2398
,,经纬中国,11204,分析师,2399
,,经纬中国,11205,分析师,2400
,,瑞石集团,11205,,2401
,,君联资本,11206,董事总经理,2402
,,联想,11206,,2403
,,君联资本,11207,董事总经理,2404
,,联想 ,11207,,2405
,, 里昂证券,11207,,2406
,,启明创投,11208,合伙人,2407
,,搜狐 ,11208,,2408
,, 新浪 ,11208,,2409
,, 联创策源 ,11208,,2410
,, 空中网,11208,,2411
,,金沙江创投,11209,合伙人,2412
,,Nortel北电网络,11209,,2413
,,启明创投,11210,投资总监,2414
,,普华永道 ,11210,,2415
,, 尼尔森 ,11210,,2416
,, 雅培,11210,,2417
,,金沙江创投,11211,合伙人,2418
,,麦肯锡,11211,,2419
,,红杉资本中国,11212,董事总经理,2420
,,法国电力,11212,,2421
,,经纬中国,11213,合伙人,2422
,,搜狐 ,11213,,2423
,, 雅虎,11213,,2424
,,经纬中国,11214,投资董事,2425
,,BDA博达克咨询 ,11214,,2426
,, 威盛电子,11214,,2427
,,经纬中国,11215,投资合伙人,2428
,,中国移动,11215,,2429
,,经纬中国,11216,合伙人,2430
,,盛大 ,11216,,2431
,, IDG,11216,,2432
,,JOY,11217,Capital愉悦资本 创始合伙人,2433
,,君联资本,11217,董事总经理(已离职),2434
,,联想,11217,,2435
,,君联资本,11218,董事总经理,2436
,,联想,11218,,2437
,,经纬中国,11219,合伙人,2438
,,百度 ,11219,,2439
,, 浪潮集团 ,11219,,2440
,, 天极传媒,11219,,2441
,,北极光创投,11220,投资经理,2442
,,野村证券 ,11220,,2443
,, 巴黎百富勤,11220,,2444
,,北极光创投,11221,投资经理,2445
,,微软 ,11221,,2446
,, 新浪,11221,,2447
,,北极光创投,11222,投资经理,2448
,,百度 ,11222,,2449
,, 中国电信,11222,,2450
,,北极光创投,11223,投资经理,2451
,,BioTek,11223,,2452
,,北极光创投,11224,投资分析师,2453
,,通用电气 ,11224,,2454
,, 强生,11224,,2455
,,北极光创投,11225,投资分析师,2456
,,斯伦贝谢 ,11225,,2457
,, 中海油,11225,,2458
,,北极光创投,11226,首席财务官,2459
,,安捷伦,11226,,2460
,,北极光创投,11227,副总裁,2461
,,邓白氏,11227,,2462
,,经纬中国,11228,创始管理合伙人,2463
,,中经合集团 ,11228,,2464
,, 荷兰银行,11228,,2465
,,经纬中国,11229,创始管理合伙人,2466
,,波士顿咨询BCG ,11229,,2467
,, 安居客 ,11229,,2468
,, 宝宝树,11229,,2469
,,经纬中国,11230,管理合伙人,2470
,,IBM ,11230,,2471
,, KPCB凯鹏华盈,11230,,2472
,,经纬中国,11231,合伙人,2473
,,中经合集团,11231,,2474
,,经纬中国,11232,合伙人,2475
,,中经合集团 ,11232,,2476
,, 中华网 ,11232,,2477
,, 安达信,11232,,2478
,,经纬中国,11233,投资合伙人,2479
,,中经合集团 ,11233,,2480
,, SK集团 ,11233,,2481
,, 法国巴黎银行BNP,11233,,2482
,,零一创投,11234,合伙人,2483
,,经纬中国,11234,合伙人(已离职),2484
,,KPCB凯鹏华盈 ,11234,,2485
,, 毕马威KPMG,11234,,2486
,,经纬中国,11235,副总裁(已离职),2487
,,美银美林 ,11235,,2488
,, 中经合集团,11235,,2489
,,KPCB,11236,凯鹏华盈 副总裁,2490
,,Google ,11236,,2491
,, 腾讯 ,11236,,2492
,, UT斯达康,11236,,2493
,,KPCB,11237,凯鹏华盈 投资经理,2494
,,普华永道 ,11237,,2495
,, 昆吾九鼎投资,11237,,2496
,,KPCB,11238,凯鹏华盈 投资经理,2497
,,腾讯 ,11238,,2498
,, 麦肯锡 ,11238,,2499
,, SAP,11238,,2500
,,KPCB,11239,凯鹏华盈 投资经理,2501
,,联想 ,11239,,2502
,, HP惠普,11239,,2503
,,北极光创投,11240,创始人董事总经理,2504
,,Juniper Networks,11240,,2505
,,北极光创投,11241,创始人董事总经理,2506
,,Juniper Networks ,11241,,2507
,, Cisco思科,11241,,2508
,,北极光创投,11242,董事总经理,2509
,,IDG ,11242,,2510
,, 汉能投资,11242,,2511
,,北极光创投,11243,董事总经理,2512
,,北大青鸟,11243,,2513
,,北极光创投,11244,董事总经理,2514
,,麦肯锡 ,11244,,2515
,, 优点资本,11244,,2516
,,北极光创投,11245,董事总经理,2517
,,兰馨亚洲投资,11245,,2518
,,北极光创投,11246,投资合伙人,2519
,,长友基金,11246,创始合伙人,2520
,,微软 ,11246,,2521
,, 分众传媒 ,11246,,2522
,, TOM在线 ,11246,,2523
,, UT斯达康,11246,,2524
,,北极光创投,11247,投资合伙人,2525
,,风和投资,11247,创始合伙人,2526
,,阿里巴巴 ,11247,,2527
,, 雅虎 ,11247,,2528
,, Oracle甲骨文,11247,,2529
,,北极光创投,11248,副总裁,2530
,,科尔尼咨询,11248,,2531
,,北极光创投,11249,副总裁(已离职),2532
,,盛大 ,11249,,2533
,, 德丰杰DFJ,11249,,2534
,,北极光创投,11250,高级顾问,2535
,,腾讯,11250,,2536
,,北极光创投,11251,投资总监,2537
,,汉能投资,11251,,2538
,,真格基金,11252,投资经理,2539
,,真格基金,11253,投资分析师,2540
,,真格基金,11254,投资经理,2541
,,盛大,11254,,2542
,,真格基金,11255,投资经理,2543
,,德勤Deloitte,11255,,2544
,,KPCB,11256,凯鹏华盈 创始主管合伙人,2545
,,美银美林 ,11256,,2546
,, 德意志银行 ,11256,,2547
,, 摩根大通 ,11256,,2548
,, 高盛,11256,,2549
,,KPCB,11257,凯鹏华盈 主管合伙人,2550
,,实达集团,11257,,2551
,,KPCB,11258,凯鹏华盈 主管合伙人,2552
,,麦肯锡,11258,,2553
,,KPCB,11259,凯鹏华盈 主管合伙人,2554
,,维梧创投,11259,,2555
,,KPCB,11260,凯鹏华盈 合伙人,2556
,,汇丰,11260,,2557
,,KPCB,11261,凯鹏华盈 合伙人,2558
,,默克Merck,11261,,2559
,,KPCB,11262,凯鹏华盈 投资合伙人,2560
,,麦肯锡 ,11262,,2561
,, 和记黄埔 ,11262,,2562
,, 中经合集团,11262,,2563
,,KPCB,11263,凯鹏华盈 董事,2564
,,安家传媒集团 ,11263,,2565
,, 光大银行,11263,,2566
,,KPCB,11264,凯鹏华盈 董事,2567
,,麦顿投资,11264,,2568
,,KPCB,11265,凯鹏华盈 副总裁,2569
,,KPCB,11266,凯鹏华盈 副总裁,2570
,,麦肯锡,11266,,2571
,,KPCB,11267,凯鹏华盈 副总裁,2572
,,普华永道 ,11267,,2573
,, 奥纬咨询,11267,,2574
,,IDG资本,11268,副总裁,2575
,,协和医院 ,11268,,2576
,, 瑞士信贷,11268,,2577
,,IDG资本,11269,台湾首席代表,2578
,,东森电视,11269,,2579
,,创新工场,11270,董事长兼首席执行官,2580
,,Google ,11270,,2581
,, 微软 ,11270,,2582
,, 苹果,11270,,2583
,,IDG资本,11271,高级顾问,2584
,,中青旅 ,11271,,2585
,, 中国人保,11271,,2586
,,创新工场,11272,联合创始人及管理合伙人,2587
,,Google,11272,,2588
,,创新工场,11273,首席运营官及合伙人,2589
,,Google ,11273,,2590
,, 微软 ,11273,,2591
,, IBM,11273,,2592
,,创新工场,11274,合伙人,2593
,,创新工场,11275,合伙人,2594
,,易观国际,11275,,2595
,,创新工场,11276,合伙人,2596
,,麦肯锡 ,11276,,2597
,, HP惠普,11276,,2598
,,创新工场,11277,投资总监(已离职),2599
,,环球企业家,11277,,2600
,,创新工场,11278,投资总监,2601
,,网易 ,11278,,2602
,, 快钱,11278,,2603
,,创新工场,11279,投资总监(已离职),2604
,,微软 ,11279,,2605
,, 华为 ,11279,,2606
,, 英特尔 ,11279,,2607
,, 摩托罗拉,11279,,2608
,,IDG资本,11280,合伙人,2609
,,IDG资本,11281,合伙人,2610
,,Broadcom博通 ,11281,,2611
,, Marvell,11281,,2612
,,IDG资本,11282,合伙人,2613
,,花旗银行,11282,,2614
,,FreesFund峰瑞资本,11283,创始合伙人,2615
,,IDG资本,11283,合伙人(已离职),2616
,,新东方 ,11283,,2617
,, 华兴资本,11283,,2618
,,济峰资本,11284,创始合伙人,2619
,,IDG资本,11284,合伙人(已离职),2620
,,新华信管理咨询 ,11284,,2621
,, IDG,11284,,2622
,,IDG资本,11285,合伙人(已离职),2623
,,云启创投,11285,创始合伙人,2624
,,联合利华 ,11285,,2625
,, IDG,11285,,2626
,,IDG资本,11286,合伙人,2627
,,金融界,11286,,2628
,,IDG资本,11287,合伙人,2629
,,加拿大皇家商业银行,11287,,2630
,,IDG资本,11288,合伙人,2631
,,微软 ,11288,,2632
,, 永宣创投/上海联创 ,11288,,2633
,, 宏力半导体,11288,,2634
,,IDG资本,11289,副总裁,2635
,,IDG资本,11290,副总裁,2636
,,新东方,11290,,2637
,,IDG资本,11291,副总裁,2638
,,IDG资本,11292,副总裁,2639
,,麦肯锡,11292,,2640
,,IDG资本,11293,副总裁,2641
,,埃克森美孚,11293,,2642
,,IDG资本,11294,副总裁(已离职),2643
,,高榕资本Banyan,11294,Fund 创始合伙人,2644
,,华兴资本 ,11294,,2645
,, IDG,11294,,2646
,,IDG资本,11295,副总裁,2647
,,IDG资本,11296,副总裁,2648
,,真格基金,11297,执行总监,2649
,,真格基金,11298,投资经理,2650
,,KPCB,11299,凯鹏华盈 副总裁,2651
,,腾讯 ,11299,,2652
,, 华为,11299,,2653
,,KPCB,11300,凯鹏华盈 副总裁,2654
,,飞利浦,11300,,2655
,,北极光创投,11301,投资总监,2656
,,国信证券,11301,,2657
,,北极光创投,11302,投资总监,2658
,,云天使基金,11302,合伙人,2659
,,普华永道 ,11302,,2660
,, 易凯资本,11302,,2661
,,浅石创投,11303,创始合伙人,2662
,,经纬中国,11303,投资董事(已离职),2663
,,普华永道 ,11303,,2664
,, 中经合集团 ,11303,,2665
,, 易凯资本,11303,,2666
,,IDG资本,11304,合伙人,2667
,,西门子,11304,,2668
,,真格基金,11305,主管合伙人,2669
,,万嘉娱乐工场,11305,联合创始人,2670
,,新东方,11305,,2671
,,真格基金,11306,总经理,2672
,,通用电气 ,11306,,2673
,, 摩根大通,11306,,2674
,,真格基金,11307,合伙人,2675
,,新东方,11307,,2676
,,真格基金,11308,合伙人,2677
,,万嘉娱乐工场,11308,联合创始人,2678
,,新东方,11308,,2679
,,红杉资本中国,11309,合伙人,2680
,,联想,11309,,2681
,,IDG资本,11310,合伙人,2682
,,红杉资本中国,11311,合伙人,2683
,,希捷 ,11311,,2684
,, 华登国际 ,11311,,2685
,, 祥峰投资,11311,,2686
,,红杉资本中国,11312,董事总经理,2687
,,美银美林 ,11312,,2688
,, 施乐Xerox,11312,,2689
,,红杉资本中国,11313,董事总经理,2690
,,摩立特集团Monitor,11313,,2691
,,红杉资本中国,11314,董事总经理,2692
,,德意志银行,11314,,2693
,,源码资本,11315,创始人,2694
,,红杉资本中国,11315,副总裁(已离职),2695
,,UCWEB ,11315,,2696
,, 联创策源,11315,,2697
,,红杉资本中国,11316,副总裁,2698
,,麦肯锡 ,11316,,2699
,, 通用电气,11316,,2700
,,云天使基金,11317,合伙人,2701
,,红杉资本中国,11317,副总裁,2702
,,波士顿咨询BCG ,11317,,2703
,, 富达亚洲,11317,,2704
,,红杉资本中国,11318,副总裁,2705
,,摩立特集团Monitor,11318,,2706
,,红杉资本中国,11319,副总裁(已离职),2707
,,麦肯锡 ,11319,,2708
,, 经纬中国,11319,,2709
,,红杉资本中国,11320,副总裁,2710
,,华登国际 ,11320,,2711
,, 皓辰传媒,11320,,2712
,,IDG资本,11321,创始管理合伙人,2713
,,IDG资本,11322,创始合伙人,2714
,,IDG资本,11323,合伙人(已离职),2715
,,高榕资本Banyan,11323,Fund 创始合伙人,2716
,,IDG,11323,,2717
,,IDG资本,11324,合伙人,2718
,,上海贝尔,11324,,2719
,,IDG资本,11325,合伙人,2720
,,德意志银行,11325,,2721
,,IDG资本,11326,合伙人(已离职),2722
,,高榕资本Banyan,11326,Fund 创始合伙人,2723
,,IDG,11326,,2724
